ID	i1	i2	i3	i4	i5	i6	i7	i8	i9	i0	i11	i12	i13	i14	i15	i16	i17	i18	i19	i20	i21	i22	i23	i24	i25	i26	i27	i28	i29	i30	i31	i32	i33	i34	i35	i36	i37	i38	i39	i40	i41	i42	i43	i44	i45	i46	i47	i48	i49	i50	i51	i52	i53	i54	i55	i56	i57	i58	i59	i60
247961	1	0	1	0	1	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	0	1	0	1	1	0	1	0
247971	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1
247981	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0
247991	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	1
248001	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0
248011	1	0	1	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	1	1
248021	1	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1
248031	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	1
248041	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1
248051	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1
248061	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	1	1
248071	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	1
248081	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1
248091	1	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0
248101	1	1	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
248111	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1
248121	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1
248131	1	1	1	1	0	1	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	1	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	0
248141	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1
248151	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0
248161	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	1	0	1	1	1
248171	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1
248181	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	0
248191	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1
248201	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0
248211	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
248221	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1
248231	0	1	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	1	1
248241	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1
248251	1	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1
248261	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0
248271	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
248281	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0
248291	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1
248301	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1
248311	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0
248321	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1
248331	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0
248341	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0
248351	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0
248361	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	1	1
248371	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1
248381	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1
248391	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0
248401	0	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1
248411	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	1	1	0
248421	1	1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	1	1	1	0	1	0	0
248431	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	1
248441	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	1
248451	1	1	1	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	1
248461	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	1
248471	1	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	1
248481	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	1	0	1	1	0
248491	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1
248501	1	1	1	0	1	1	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0
248511	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0
248521	1	1	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1
248531	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	1	1	0	1	0	1
248541	0	0	1	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	1
248551	0	1	1	1	0	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
248561	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	1	1	0	1	1	1	0	0	1	1
248571	1	0	1	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0
248581	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1
248591	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
248601	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0
248611	1	1	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	1
248621	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1	1	1
248631	1	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1
248641	1	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0
248651	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0
248661	1	1	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1
248671	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	0	1	0	1	1	1	0	0	0	1	1	0
248681	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0
248691	1	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1
248701	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1
248711	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	1	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	1	1	1	1	1
248721	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	0
248731	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	1	1	0	1	0	1	1	0	0	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0
248741	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0
248751	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1
248761	1	0	1	1	1	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	0	1	1	0	1	1
248771	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	0
248781	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0
248791	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	0	1	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1
248801	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
248811	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	1
248821	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	1
248831	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0
248841	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	0
248851	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	1	0	1	0	0	1	1
248861	1	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0
248871	0	0	1	0	0	1	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0
248881	1	1	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0
248891	1	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0
248901	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0
248911	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	1	1
248921	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0
248931	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1
248941	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0
248951	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0
248961	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	1
248971	1	1	1	0	1	1	1	0	1	0	1	0	0	1	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1
248981	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1
248991	1	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1
249001	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	1	0
249011	1	0	1	1	0	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	1	1
249021	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1
249031	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0
249041	1	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	1	1
249051	1	0	0	1	1	0	0	0	1	0	1	1	1	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	0	1
249061	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1
249071	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	1	1	1	1	1
