ID	FormA1	FormA2	FormA3	FormA4	FormA5	FormA6	FormA7	FormA8	FormA9	FormA10	FormA11	FormA12	FormA13	FormA14	FormA15	FormA16	FormA17	FormA18	FormA19	FormA20	FormA21	FormA22	FormA23	FormA24	FormA25	FormA26	FormA27	FormA28	FormA29	FormA30	FormB1	FormB2	FormB3	FormB4	FormB5	FormB6	FormB7	FormB8	FormB9	FormB10	FormB11	FormB12	FormB13	FormB14	FormB15	FormB16	FormB17	FormB18	FormB19	FormB20	FormB21	FormB22	FormB23	FormB24	FormB25	FormB26	FormB27	FormB28	FormB29	FormB30
167561	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	1	1
167571	1	0	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0
167581	1	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0
167591	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	1	0
167601	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1
167611	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0
167621	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0
167631	1	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	0
167641	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	1	1	0
167651	1	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0
167661	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0
167671	0	0	1	1	0	1	1	0	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0
167681	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	0
167691	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0
167701	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	1	0	1	0	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	1	0	1	0	1	1	1	1	0	0
167711	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1
167721	0	1	0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0
167731	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0
167741	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	0
167751	1	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0
167761	1	1	1	0	1	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0
167771	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1
167781	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1	0	1	1	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	0	1	0
167791	1	1	1	1	0	1	1	1	1	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0
167801	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	0
167811	1	1	1	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0
167821	1	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1
167831	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1	0	0
167841	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	0
167851	1	1	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	0	0	0
167861	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	0
167871	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0
167881	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0
167891	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	1	0
167901	1	0	1	0	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	1	0
167911	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0
167921	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	1	0	1	0
167931	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	1	1	1	1	1	1
167941	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0
167951	1	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0
167961	1	1	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	1	0
167971	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1
167981	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0
167991	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1	1	0	0	1	1
168001	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	0	1	0
168011	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0
168021	1	1	1	1	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	1	1	0	0	1
168031	1	1	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	1	0
168041	1	0	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	1
168051	1	0	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	1	0
168061	0	1	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1
168071	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0
168081	1	1	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	0	0	0	1	0
168091	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0
168101	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	1	0
168111	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	1	0	1	0
168121	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	1	1	1	0	0	1	1	0	0	1	1	0	1
168131	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1	1	0
168141	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0
168151	0	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0
168161	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1
168171	1	0	0	1	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	0	1	1	0
168181	1	1	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	1	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0
168191	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	1
168201	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	0
168211	1	1	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	0
168221	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0
168231	1	1	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0
168241	1	1	0	1	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	0
168251	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1
168261	1	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	0	1	0	0	0
168271	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1
168281	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	0
168291	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	0	1	1	1	1	1	0
168301	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	1
168311	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	1	1
168321	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0
168331	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	1	0
168341	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1
168351	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0
168361	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1
168371	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	1	0	1	0	0	0
168381	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0
168391	1	1	1	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0
168401	0	1	1	0	0	1	1	0	0	1	1	1	0	1	1	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
168411	1	1	1	1	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	0	1
168421	0	1	1	1	1	1	0	1	0	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1
168431	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	1	0	1	0
168441	1	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0
168451	1	1	1	1	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	1	0	1	0
168461	1	1	0	1	0	1	1	1	0	1	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	1	0	1	0
168471	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1	1	0
168481	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	0
168491	0	1	0	1	0	0	1	1	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0
168501	1	1	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0
168511	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	1	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1
168521	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	0
168531	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	1	1	0
168541	1	0	1	0	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	0	0	0
168551	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	1	1	0
168561	1	1	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	1	0
168571	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0
168581	1	0	1	1	0	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0
168591	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	0	1	0
168601	1	0	1	1	1	0	1	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	1	0
168611	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1
168621	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1
168631	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0
168641	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	0
168651	1	0	1	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1
168661	0	1	1	1	1	1	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	1
